student_id,course_id,status
1269,289,dropped
1269,286,enrolled
1270,250,enrolled
1270,247,enrolled
1270,251,enrolled
1272,56,enrolled
1272,64,dropped
1272,59,enrolled
1274,299,dropped
1274,293,dropped
1274,296,enrolled
1274,295,enrolled
1274,292,enrolled
1274,298,enrolled
1275,269,enrolled
1275,268,enrolled
1275,270,dropped
1275,273,enrolled
1276,307,enrolled
1276,309,enrolled
1276,308,enrolled
1276,306,enrolled
1276,304,enrolled
1276,302,enrolled
1277,181,enrolled
1277,185,enrolled
1277,187,enrolled
1277,186,enrolled
1277,182,dropped
1278,187,enrolled
1278,180,enrolled
1278,183,enrolled
1278,185,enrolled
1278,181,enrolled
1278,182,enrolled
1280,12,enrolled
1280,9,enrolled
1280,13,enrolled
1280,11,enrolled
1281,297,dropped
1281,298,enrolled
1281,300,enrolled
1282,55,enrolled
1282,54,enrolled
1282,63,enrolled
1282,65,enrolled
1282,64,enrolled
1283,332,enrolled
1283,330,enrolled
1283,327,enrolled
1283,326,enrolled
1284,214,enrolled
1284,216,enrolled
1284,210,enrolled
1285,28,enrolled
1285,22,enrolled
1285,26,dropped
1285,18,enrolled
1285,25,dropped
1286,287,dropped
1286,284,dropped
1286,285,enrolled
1286,290,dropped
1286,283,enrolled
1287,153,dropped
1287,156,enrolled
1287,157,enrolled
1287,152,enrolled
1287,149,enrolled
1287,155,enrolled
1288,8,enrolled
1288,11,enrolled
1288,2,dropped
1288,13,enrolled
1288,3,enrolled
1288,5,enrolled
1289,181,enrolled
1289,183,enrolled
1289,179,enrolled
1289,186,enrolled
1290,285,enrolled
1290,284,enrolled
1290,290,enrolled
1290,286,enrolled
1291,201,enrolled
1291,209,enrolled
1291,205,enrolled
1291,207,dropped
1291,203,dropped
1291,206,enrolled
1292,265,enrolled
1292,261,enrolled
1292,260,dropped
1292,264,enrolled
1292,263,enrolled
1292,262,enrolled
1293,180,enrolled
1293,182,enrolled
1293,186,enrolled
1294,291,enrolled
1294,287,enrolled
1294,284,enrolled
1294,289,enrolled
1294,290,enrolled
1294,286,enrolled
1295,306,enrolled
1295,310,enrolled
1295,309,dropped
1296,294,enrolled
1296,298,enrolled
1296,300,enrolled
1297,125,dropped
1297,106,enrolled
1297,120,enrolled
1298,167,enrolled
1298,176,enrolled
1298,178,enrolled
1298,177,enrolled
1298,168,dropped
1298,172,dropped
1299,149,enrolled
1299,156,enrolled
1299,150,enrolled
1299,159,enrolled
1300,276,enrolled
1300,278,enrolled
1300,275,enrolled
1301,331,enrolled
1301,329,enrolled
1301,332,enrolled
1301,328,enrolled
1301,326,enrolled
1301,333,dropped
1303,315,enrolled
1303,312,enrolled
1303,313,enrolled
1304,200,dropped
1304,205,dropped
1304,208,enrolled
1304,203,dropped
1305,60,enrolled
1305,57,enrolled
1305,64,enrolled
1305,55,enrolled
1307,317,enrolled
1307,320,enrolled
1307,319,enrolled
1307,324,dropped
1307,323,enrolled
1307,321,enrolled
1308,214,enrolled
1308,212,dropped
1308,213,enrolled
1308,218,enrolled
1308,217,enrolled
1308,210,enrolled
1309,171,enrolled
1309,177,enrolled
1309,173,enrolled
1309,174,enrolled
1309,169,enrolled
1310,260,enrolled
1310,261,enrolled
1310,262,enrolled
1310,263,enrolled
1311,115,enrolled
1311,116,enrolled
1311,120,enrolled
1311,123,dropped
1311,108,enrolled
1311,112,enrolled
1312,60,enrolled
1312,65,enrolled
1312,56,enrolled
1313,244,dropped
1313,247,enrolled
1313,250,enrolled
1313,245,enrolled
1314,71,enrolled
1314,74,enrolled
1314,75,enrolled
1314,69,enrolled
1314,70,enrolled
1314,76,dropped
1315,196,dropped
1315,193,enrolled
1315,189,enrolled
1316,25,enrolled
1316,16,enrolled
1316,22,enrolled
1316,18,enrolled
1317,184,enrolled
1317,179,enrolled
1317,183,enrolled
1317,182,enrolled
1318,217,enrolled
1318,215,enrolled
1318,214,enrolled
1318,211,enrolled
1318,220,enrolled
1318,216,enrolled
1319,128,enrolled
1319,136,enrolled
1319,137,enrolled
1320,314,enrolled
1320,315,enrolled
1320,316,dropped
1320,312,dropped
1320,313,enrolled
1321,189,dropped
1321,198,enrolled
1321,191,enrolled
1322,279,enrolled
1322,278,enrolled
1322,276,enrolled
1322,274,enrolled
1322,282,enrolled
1323,271,enrolled
1323,268,enrolled
1323,267,enrolled
1323,270,enrolled
1323,272,enrolled
1324,284,enrolled
1324,290,enrolled
1324,287,enrolled
1325,303,enrolled
1325,309,enrolled
1325,306,enrolled
1325,304,enrolled
1325,308,enrolled
1325,302,enrolled
1326,13,enrolled
1326,15,enrolled
1326,7,dropped
1326,8,enrolled
1327,183,enrolled
1327,179,enrolled
1327,187,enrolled
1327,182,enrolled
1327,181,dropped
1327,186,enrolled
1328,88,enrolled
1328,89,enrolled
1328,82,enrolled
1329,186,enrolled
1329,181,enrolled
1329,185,enrolled
1329,179,enrolled
1329,187,dropped
1330,288,dropped
1330,287,enrolled
1330,291,dropped
1330,290,enrolled
1331,61,enrolled
1331,55,enrolled
1331,65,enrolled
1331,60,enrolled
1331,54,enrolled
1332,265,enrolled
1332,262,dropped
1332,260,enrolled
1332,263,enrolled
1332,261,dropped
1333,301,dropped
1333,299,enrolled
1333,292,enrolled
1333,296,enrolled
1334,143,enrolled
1334,141,dropped
1334,137,enrolled
1334,147,enrolled
1334,131,enrolled
1335,97,enrolled
1335,92,enrolled
1335,96,enrolled
1335,98,enrolled
1336,60,dropped
1336,58,enrolled
1336,63,enrolled
1336,62,enrolled
1336,57,enrolled
1336,55,enrolled
1337,91,dropped
1337,88,enrolled
1337,77,enrolled
1337,83,enrolled
1337,82,dropped
1338,330,enrolled
1338,331,enrolled
1338,325,enrolled
1338,326,dropped
1338,328,enrolled
1338,332,enrolled
1339,220,enrolled
1339,216,enrolled
1339,219,enrolled
1339,218,enrolled
1339,221,enrolled
1339,214,dropped
1340,187,dropped
1340,179,enrolled
1340,185,dropped
1340,181,enrolled
1340,183,enrolled
1341,309,enrolled
1341,304,dropped
1341,307,enrolled
1342,58,dropped
1342,59,enrolled
1342,63,dropped
1343,290,enrolled
1343,284,enrolled
1343,283,enrolled
1343,285,enrolled
1343,288,enrolled
1344,57,enrolled
1344,65,enrolled
1344,62,enrolled
1347,310,enrolled
1347,304,enrolled
1347,303,enrolled
1347,309,dropped
1348,185,enrolled
1348,181,enrolled
1348,186,enrolled
1348,184,enrolled
1349,91,enrolled
1349,78,enrolled
1349,89,dropped
1349,84,enrolled
1349,79,enrolled
1350,291,enrolled
1350,286,enrolled
1350,287,enrolled
1351,58,dropped
1351,62,enrolled
1351,63,enrolled
1351,65,enrolled
1352,286,enrolled
1352,287,enrolled
1352,290,enrolled
1353,10,enrolled
1353,14,enrolled
1353,7,enrolled
1353,4,enrolled
1353,11,enrolled
1353,0,enrolled
1354,283,enrolled
1354,285,enrolled
1354,286,enrolled
1354,289,enrolled
1355,154,enrolled
1355,159,dropped
1355,158,enrolled
1355,149,enrolled
1356,9,enrolled
1356,5,dropped
1356,15,enrolled
1356,11,enrolled
1356,8,enrolled
1356,13,enrolled
1357,102,enrolled
1357,104,enrolled
1357,100,enrolled
1357,95,dropped
1357,101,dropped
1358,310,enrolled
1358,305,enrolled
1358,311,enrolled
1358,302,dropped
1358,309,enrolled
1359,151,enrolled
1359,152,enrolled
1359,155,enrolled
1359,150,dropped
1360,331,enrolled
1360,328,enrolled
1360,333,enrolled
1361,62,enrolled
1361,60,enrolled
1361,57,enrolled
1362,206,enrolled
1362,205,dropped
1362,202,enrolled
1362,200,dropped
1362,207,enrolled
1363,221,dropped
1363,220,enrolled
1363,212,enrolled
1363,210,enrolled
1363,219,enrolled
1364,41,enrolled
1364,39,enrolled
1364,34,enrolled
1364,42,enrolled
1365,85,dropped
1365,88,enrolled
1365,82,enrolled
1366,212,enrolled
1366,221,enrolled
1366,217,dropped
1366,214,enrolled
1367,8,dropped
1367,9,enrolled
1367,15,enrolled
1367,11,enrolled
1368,312,enrolled
1368,315,dropped
1368,313,enrolled
1368,314,enrolled
1368,316,enrolled
1369,298,enrolled
1369,294,enrolled
1369,292,enrolled
1370,56,dropped
1370,59,enrolled
1370,54,enrolled
1370,57,enrolled
1370,61,enrolled
1371,284,enrolled
1371,283,enrolled
1371,285,enrolled
1373,279,enrolled
1373,274,enrolled
1373,276,enrolled
1373,281,dropped
1373,277,dropped
1374,67,enrolled
1374,66,dropped
1374,69,enrolled
1374,71,enrolled
1374,76,enrolled
1374,74,enrolled
1375,289,enrolled
1375,286,enrolled
1375,290,enrolled
1377,54,enrolled
1377,55,enrolled
1377,64,enrolled
1377,60,enrolled
1377,59,enrolled
1378,8,dropped
1378,14,enrolled
1378,1,enrolled
1379,170,enrolled
1379,177,enrolled
1379,172,dropped
1379,175,enrolled
1380,24,enrolled
1380,18,enrolled
1380,21,enrolled
1380,28,enrolled
1381,150,enrolled
1381,158,dropped
1381,156,enrolled
1382,35,dropped
1382,51,dropped
1382,34,enrolled
1382,33,enrolled
1382,37,enrolled
1383,316,enrolled
1383,315,enrolled
1383,313,enrolled
1383,312,enrolled
1383,314,enrolled
1384,123,enrolled
1384,118,enrolled
1384,122,enrolled
1384,124,enrolled
1384,112,dropped
1384,121,enrolled
1385,296,enrolled
1385,299,enrolled
1385,300,enrolled
1385,301,enrolled
1385,294,enrolled
1385,293,enrolled
1386,123,enrolled
1386,115,enrolled
1386,120,enrolled
1386,121,enrolled
1387,64,dropped
1387,60,enrolled
1387,58,enrolled
1387,59,enrolled
1387,55,enrolled
1387,63,dropped
1388,30,enrolled
1388,46,enrolled
1388,35,enrolled
1389,150,enrolled
1389,154,enrolled
1389,153,enrolled
1389,156,enrolled
1389,152,enrolled
1390,312,enrolled
1390,313,enrolled
1390,314,dropped
1390,316,enrolled
1390,315,enrolled
1392,75,enrolled
1392,69,enrolled
1392,72,enrolled
1393,281,enrolled
1393,282,dropped
1393,276,enrolled
1393,278,enrolled
1393,275,enrolled
1394,46,dropped
1394,52,enrolled
1394,50,enrolled
1394,33,enrolled
1394,32,enrolled
1395,179,enrolled
1395,184,enrolled
1395,180,dropped
1397,199,enrolled
1397,194,enrolled
1397,195,enrolled
1398,64,enrolled
1398,60,dropped
1398,57,enrolled
1399,180,enrolled
1399,181,enrolled
1399,186,enrolled
1399,183,enrolled
1399,187,enrolled
1399,182,enrolled
1400,290,enrolled
1400,289,enrolled
1400,287,enrolled
1401,209,enrolled
1401,200,dropped
1401,202,enrolled
1401,206,enrolled
1401,208,enrolled
1401,207,enrolled
1402,180,enrolled
1402,181,enrolled
1402,184,enrolled
1402,179,enrolled
1402,186,dropped
1402,187,enrolled
1403,155,enrolled
1403,154,enrolled
1403,150,dropped
1403,149,enrolled
1403,152,enrolled
1403,151,enrolled
1404,185,dropped
1404,186,enrolled
1404,187,enrolled
1404,180,enrolled
1404,182,dropped
1404,183,dropped
1405,286,enrolled
1405,289,dropped
1405,287,enrolled
1407,156,enrolled
1407,159,enrolled
1407,158,enrolled
1407,154,enrolled
1408,332,dropped
1408,326,enrolled
1408,329,enrolled
1408,327,enrolled
1408,333,enrolled
1409,216,enrolled
1409,214,dropped
1409,221,dropped
1410,317,enrolled
1410,323,enrolled
1410,324,enrolled
1410,319,enrolled
1411,287,enrolled
1411,288,enrolled
1411,286,enrolled
1411,290,enrolled
1411,283,enrolled
1412,311,enrolled
1412,309,enrolled
1412,303,enrolled
1412,307,enrolled
1412,302,enrolled
1412,310,enrolled
1413,184,dropped
1413,186,enrolled
1413,187,enrolled
1413,180,enrolled
1414,60,enrolled
1414,61,enrolled
1414,54,enrolled
1414,63,enrolled
1414,59,dropped
1414,65,enrolled
1416,316,enrolled
1416,315,enrolled
1416,313,enrolled
1416,314,enrolled
1417,312,enrolled
1417,313,dropped
1417,314,enrolled
1417,316,enrolled
1417,315,enrolled
1418,62,enrolled
1418,54,enrolled
1418,57,dropped
1418,59,dropped
1418,64,enrolled
1418,61,enrolled
1419,184,enrolled
1419,180,enrolled
1419,187,enrolled
1419,181,enrolled
1419,183,enrolled
1420,181,enrolled
1420,184,enrolled
1420,183,enrolled
1421,314,enrolled
1421,316,enrolled
1421,315,enrolled
1421,312,enrolled
1421,313,enrolled
1422,153,enrolled
1422,156,enrolled
1422,154,enrolled
1422,152,enrolled
1423,309,enrolled
1423,303,dropped
1423,308,enrolled
1423,304,enrolled
1423,307,enrolled
1424,81,enrolled
1424,86,dropped
1424,89,enrolled
1424,87,enrolled
1424,84,enrolled
1424,90,enrolled
1425,83,enrolled
1425,91,enrolled
1425,78,dropped
1425,89,enrolled
1426,63,enrolled
1426,58,enrolled
1426,59,enrolled
1426,54,enrolled
1426,57,enrolled
1426,65,enrolled
1427,67,enrolled
1427,76,dropped
1427,74,enrolled
1427,70,enrolled
1427,72,enrolled
1428,186,dropped
1428,184,enrolled
1428,183,enrolled
1428,185,dropped
1429,97,enrolled
1429,98,enrolled
1429,99,enrolled
1430,284,enrolled
1430,285,enrolled
1430,289,dropped
1430,288,enrolled
1431,27,enrolled
1431,26,enrolled
1431,28,enrolled
1431,22,enrolled
1431,16,enrolled
1432,65,enrolled
1432,54,enrolled
1432,56,enrolled
1432,60,enrolled
1432,64,enrolled
1432,63,enrolled
1433,56,enrolled
1433,58,enrolled
1433,54,enrolled
1433,59,enrolled
1433,60,enrolled
1434,36,enrolled
1434,50,enrolled
1434,51,enrolled
1434,35,enrolled
1434,29,enrolled
1434,47,enrolled
1435,283,enrolled
1435,290,enrolled
1435,288,enrolled
1435,286,enrolled
1436,145,enrolled
1436,135,enrolled
1436,143,dropped
1437,202,enrolled
1437,200,enrolled
1437,204,enrolled
1437,206,dropped
1437,207,enrolled
1437,208,enrolled
1438,210,dropped
1438,220,enrolled
1438,215,enrolled
1438,214,enrolled
1439,182,enrolled
1439,187,enrolled
1439,180,enrolled
1439,184,enrolled
1439,181,enrolled
1439,179,enrolled
1440,179,enrolled
1440,182,enrolled
1440,183,enrolled
1440,186,enrolled
1440,181,enrolled
1440,185,enrolled
1441,312,enrolled
1441,313,enrolled
1441,314,enrolled
1441,316,enrolled
1442,65,enrolled
1442,58,enrolled
1442,60,enrolled
1442,64,enrolled
1444,271,enrolled
1444,270,enrolled
1444,266,enrolled
1444,272,enrolled
1444,267,dropped
1445,316,enrolled
1445,315,enrolled
1445,312,dropped
1445,314,enrolled
1446,301,enrolled
1446,300,enrolled
1446,295,enrolled
1448,180,enrolled
1448,181,enrolled
1448,184,enrolled
1449,95,enrolled
1449,103,enrolled
1449,105,enrolled
1449,92,enrolled
1449,102,enrolled
1450,204,enrolled
1450,206,enrolled
1450,203,enrolled
1451,35,enrolled
1451,52,enrolled
1451,29,dropped
1452,180,enrolled
1452,184,enrolled
1452,185,enrolled
1453,89,enrolled
1453,88,enrolled
1453,80,dropped
1453,78,enrolled
1454,84,enrolled
1454,89,dropped
1454,77,enrolled
1454,79,enrolled
1454,86,dropped
1455,328,enrolled
1455,330,enrolled
1455,326,enrolled
1455,333,enrolled
1455,325,enrolled
1455,327,enrolled
1456,0,enrolled
1456,1,enrolled
1456,15,enrolled
1456,14,enrolled
1457,275,enrolled
1457,276,enrolled
1457,274,dropped
1457,278,enrolled
1457,280,dropped
1458,304,enrolled
1458,307,enrolled
1458,309,dropped
1460,315,enrolled
1460,316,enrolled
1460,313,enrolled
1460,314,dropped
1460,312,enrolled
1461,289,enrolled
1461,288,enrolled
1461,284,enrolled
1461,285,enrolled
1461,286,enrolled
1462,276,enrolled
1462,280,enrolled
1462,279,enrolled
1462,275,enrolled
1462,278,dropped
1462,281,dropped
1463,89,enrolled
1463,82,dropped
1463,77,dropped
1463,79,enrolled
1463,86,enrolled
1464,82,enrolled
1464,80,enrolled
1464,90,enrolled
1464,86,enrolled
1464,87,enrolled
1464,88,enrolled
1465,58,dropped
1465,55,enrolled
1465,60,enrolled
1468,181,dropped
1468,187,dropped
1468,180,enrolled
1468,185,enrolled
1468,179,enrolled
1469,71,enrolled
1469,73,enrolled
1469,76,dropped
1469,70,enrolled
1470,155,dropped
1470,157,enrolled
1470,151,enrolled
1470,152,enrolled
1470,156,enrolled
1471,187,enrolled
1471,180,enrolled
1471,184,enrolled
1471,186,enrolled
1471,181,dropped
1471,179,enrolled
1472,54,enrolled
1472,64,enrolled
1472,63,enrolled
1472,58,dropped
1472,56,enrolled
1472,61,dropped
1473,11,enrolled
1473,10,enrolled
1473,6,dropped
1473,13,enrolled
1473,8,enrolled
1473,12,dropped
1474,302,enrolled
1474,303,enrolled
1474,311,enrolled
1474,310,dropped
1475,80,enrolled
1475,86,enrolled
1475,89,enrolled
1476,85,enrolled
1476,77,enrolled
1476,81,enrolled
1477,162,dropped
1477,165,enrolled
1477,160,dropped
1477,161,enrolled
1478,65,enrolled
1478,64,enrolled
1478,59,dropped
1478,62,enrolled
1478,58,enrolled
1480,149,enrolled
1480,156,dropped
1480,152,enrolled
1481,63,dropped
1481,59,enrolled
1481,55,enrolled
1481,65,enrolled
1481,61,enrolled
1482,328,enrolled
1482,326,enrolled
1482,329,enrolled
1482,333,enrolled
1482,332,dropped
1482,331,enrolled
1484,48,dropped
1484,50,enrolled
1484,36,dropped
1485,143,enrolled
1485,132,enrolled
1485,131,enrolled
1486,280,enrolled
1486,282,dropped
1486,276,dropped
1486,279,enrolled
1486,275,enrolled
1486,277,dropped
1487,184,enrolled
1487,187,enrolled
1487,182,enrolled
1487,186,enrolled
1488,274,enrolled
1488,279,enrolled
1488,281,enrolled
1489,254,enrolled
1489,257,enrolled
1489,252,enrolled
1489,255,enrolled
1489,253,enrolled
1491,108,enrolled
1491,117,enrolled
1491,107,enrolled
1491,122,enrolled
1491,116,enrolled
1492,283,enrolled
1492,287,enrolled
1492,290,enrolled
1492,289,enrolled
1493,65,dropped
1493,57,enrolled
1493,59,enrolled
1493,61,dropped
1493,54,enrolled
1494,327,enrolled
1494,330,enrolled
1494,331,dropped
1494,325,enrolled
1495,85,enrolled
1495,87,enrolled
1495,77,dropped
1495,86,enrolled
1495,78,enrolled
1496,219,enrolled
1496,220,enrolled
1496,213,enrolled
1496,216,enrolled
1497,51,enrolled
1497,37,dropped
1497,34,enrolled
1497,36,enrolled
1497,31,dropped
1498,234,enrolled
1498,238,enrolled
1498,241,enrolled
1498,239,enrolled
1498,242,dropped
1498,240,enrolled
1499,58,dropped
1499,65,enrolled
1499,56,enrolled
1499,62,enrolled
1499,54,enrolled
1499,61,enrolled
1500,6,enrolled
1500,10,enrolled
1500,0,enrolled
1501,58,dropped
1501,60,enrolled
1501,63,enrolled
1501,56,enrolled
1501,59,enrolled
1501,64,enrolled
1502,255,dropped
1502,259,enrolled
1502,252,dropped
1502,254,enrolled
1503,242,enrolled
1503,233,enrolled
1503,235,dropped
1503,237,enrolled
1504,290,enrolled
1504,284,enrolled
1504,288,enrolled
1505,206,dropped
1505,209,enrolled
1505,203,enrolled
1505,202,enrolled
1506,299,enrolled
1506,298,enrolled
1506,292,dropped
1506,295,enrolled
1506,297,dropped
1507,313,enrolled
1507,316,enrolled
1507,314,enrolled
1508,186,dropped
1508,181,enrolled
1508,187,enrolled
1509,63,enrolled
1509,62,enrolled
1509,55,enrolled
1509,65,enrolled
1510,120,enrolled
1510,111,enrolled
1510,116,enrolled
1511,196,dropped
1511,190,enrolled
1511,189,enrolled
1512,28,enrolled
1512,25,enrolled
1512,17,dropped
1512,22,dropped
1512,27,enrolled
1512,23,dropped
1513,56,enrolled
1513,61,enrolled
1513,63,enrolled
1513,57,enrolled
1513,60,enrolled
1513,55,enrolled
1514,0,enrolled
1514,5,enrolled
1514,1,enrolled
1514,14,dropped
1515,191,enrolled
1515,192,enrolled
1515,198,enrolled
1515,196,enrolled
1515,190,enrolled
1515,189,dropped
1516,185,enrolled
1516,187,dropped
1516,181,enrolled
1516,179,enrolled
1516,184,enrolled
1516,183,enrolled
1517,312,enrolled
1517,315,dropped
1517,313,enrolled
1517,316,enrolled
1517,314,enrolled
1518,43,enrolled
1518,50,dropped
1518,49,enrolled
1518,30,enrolled
1518,52,enrolled
1518,37,enrolled
1519,263,enrolled
1519,260,enrolled
1519,261,enrolled
1519,262,enrolled
1519,264,enrolled
1520,186,dropped
1520,179,enrolled
1520,185,dropped
1522,313,enrolled
1522,312,enrolled
1522,315,enrolled
1522,314,enrolled
1522,316,enrolled
1523,159,enrolled
1523,152,enrolled
1523,157,enrolled
1523,155,enrolled
1525,121,enrolled
1525,110,enrolled
1525,119,enrolled
1526,158,enrolled
1526,156,enrolled
1526,154,enrolled
1526,150,dropped
1526,157,enrolled
1526,155,enrolled
1527,54,enrolled
1527,55,enrolled
1527,62,enrolled
1527,65,enrolled
1527,58,enrolled
1528,261,enrolled
1528,264,enrolled
1528,262,enrolled
1528,265,dropped
1529,251,enrolled
1529,247,enrolled
1529,250,enrolled
1529,244,enrolled
1529,243,enrolled
1529,245,enrolled
1530,58,enrolled
1530,59,enrolled
1530,55,dropped
1530,56,enrolled
1531,242,enrolled
1531,233,enrolled
1531,237,enrolled
1531,239,enrolled
1531,235,enrolled
1531,240,enrolled
1532,284,dropped
1532,290,enrolled
1532,288,enrolled
1532,286,dropped
1534,57,enrolled
1534,60,enrolled
1534,54,enrolled
1535,333,enrolled
1535,325,dropped
1535,332,enrolled
1536,114,dropped
1536,123,enrolled
1536,118,enrolled
1536,110,enrolled
1537,85,enrolled
1537,80,enrolled
1537,86,enrolled
1538,215,dropped
1538,213,enrolled
1538,221,dropped
1538,218,enrolled
1539,283,enrolled
1539,288,dropped
1539,291,dropped
1539,290,dropped
1540,33,enrolled
1540,35,enrolled
1540,44,dropped
1541,42,enrolled
1541,36,dropped
1541,29,enrolled
1541,38,enrolled
1541,32,enrolled
1541,44,enrolled
1542,185,enrolled
1542,180,enrolled
1542,184,enrolled
1542,183,enrolled
1542,187,enrolled
1543,241,enrolled
1543,238,enrolled
1543,234,enrolled
1543,239,enrolled
1543,233,dropped
1543,242,enrolled
1544,279,enrolled
1544,277,enrolled
1544,276,enrolled
1545,292,enrolled
1545,300,enrolled
1545,301,enrolled
1545,295,enrolled
1545,297,enrolled
1546,81,enrolled
1546,90,enrolled
1546,80,enrolled
1546,77,enrolled
1546,79,dropped
1546,82,enrolled
1547,312,enrolled
1547,313,enrolled
1547,316,enrolled
1547,315,enrolled
1548,97,enrolled
1548,100,enrolled
1548,105,enrolled
1548,102,dropped
1549,57,enrolled
1549,55,enrolled
1549,60,enrolled
1550,107,enrolled
1550,124,enrolled
1550,106,dropped
1550,123,enrolled
1550,112,enrolled
1552,286,enrolled
1552,285,enrolled
1552,288,enrolled
1552,289,enrolled
1553,91,enrolled
1553,80,enrolled
1553,79,enrolled
1553,82,dropped
1553,83,enrolled
1553,88,dropped
1554,280,enrolled
1554,281,enrolled
1554,274,dropped
1554,278,enrolled
1555,69,enrolled
1555,71,enrolled
1555,67,dropped
1555,74,enrolled
1556,179,enrolled
1556,181,enrolled
1556,183,enrolled
1556,184,enrolled
1557,15,enrolled
1557,5,enrolled
1557,11,enrolled
1557,13,enrolled
1558,284,enrolled
1558,289,enrolled
1558,285,enrolled
1558,287,enrolled
1558,290,enrolled
1558,286,dropped
1559,314,enrolled
1559,313,dropped
1559,316,enrolled
1559,315,enrolled
1559,312,enrolled
1560,266,enrolled
1560,269,enrolled
1560,271,enrolled
1560,273,enrolled
1560,267,enrolled
1561,261,enrolled
1561,265,enrolled
1561,264,enrolled
1561,262,enrolled
1562,201,enrolled
1562,200,enrolled
1562,205,enrolled
1562,206,dropped
1562,203,enrolled
1562,207,enrolled
1563,288,dropped
1563,287,enrolled
1563,285,enrolled
1564,185,enrolled
1564,181,enrolled
1564,184,enrolled
1564,186,enrolled
1565,62,enrolled
1565,65,enrolled
1565,60,enrolled
1565,59,enrolled
1566,73,enrolled
1566,74,enrolled
1566,72,enrolled
1566,66,enrolled
1566,67,enrolled
1566,71,enrolled
1567,292,enrolled
1567,294,enrolled
1567,297,enrolled
1567,293,enrolled
1567,299,enrolled
1567,298,enrolled
1568,160,enrolled
1568,163,enrolled
1568,161,dropped
1568,164,enrolled
1568,165,enrolled
1568,162,enrolled
1569,125,dropped
1569,110,enrolled
1569,116,enrolled
1569,118,enrolled
1570,252,enrolled
1570,255,enrolled
1570,257,enrolled
1570,256,enrolled
1570,258,enrolled
1571,54,enrolled
1571,60,enrolled
1571,65,enrolled
1571,55,enrolled
1571,64,dropped
1571,62,enrolled
1572,65,enrolled
1572,62,dropped
1572,60,enrolled
1572,64,enrolled
1572,63,enrolled
1572,61,enrolled
1573,159,dropped
1573,152,enrolled
1573,157,enrolled
1573,156,enrolled
1573,154,enrolled
1573,149,enrolled
1574,302,dropped
1574,305,enrolled
1574,311,enrolled
1575,58,enrolled
1575,54,enrolled
1575,61,enrolled
1575,59,enrolled
1575,55,enrolled
1576,100,dropped
1576,103,enrolled
1576,93,enrolled
1576,97,enrolled
1576,92,enrolled
1577,329,enrolled
1577,326,enrolled
1577,331,enrolled
1578,311,enrolled
1578,302,enrolled
1578,307,enrolled
1578,308,enrolled
1578,305,enrolled
1579,179,enrolled
1579,183,dropped
1579,181,enrolled
1581,27,enrolled
1581,22,enrolled
1581,25,dropped
1581,19,enrolled
1582,185,enrolled
1582,181,dropped
1582,184,enrolled
1582,179,enrolled
1583,265,enrolled
1583,261,enrolled
1583,262,enrolled
1584,252,enrolled
1584,254,dropped
1584,259,enrolled
1584,258,enrolled
1585,207,enrolled
1585,200,enrolled
1585,206,dropped
1585,205,enrolled
1586,198,dropped
1586,188,enrolled
1586,191,dropped
1586,189,enrolled
1586,190,enrolled
1586,194,dropped
1587,284,enrolled
1587,285,dropped
1587,288,enrolled
1587,291,enrolled
1588,14,enrolled
1588,15,enrolled
1588,0,enrolled
1588,5,enrolled
1588,10,enrolled
1588,13,enrolled
1589,152,enrolled
1589,151,dropped
1589,156,enrolled
1589,150,enrolled
1591,284,enrolled
1591,289,enrolled
1591,288,enrolled
1591,287,enrolled
1591,290,enrolled
1591,285,enrolled
1592,11,enrolled
1592,13,enrolled
1592,15,enrolled
1592,5,dropped
1593,276,enrolled
1593,275,enrolled
1593,278,enrolled
1594,325,enrolled
1594,326,enrolled
1594,330,dropped
1594,331,enrolled
1594,328,enrolled
1594,329,enrolled
1595,62,dropped
1595,55,enrolled
1595,63,dropped
1595,59,enrolled
1595,57,enrolled
1596,0,enrolled
1596,3,enrolled
1596,9,dropped
1596,2,enrolled
1597,285,enrolled
1597,289,enrolled
1597,286,enrolled
1597,287,dropped
1597,288,enrolled
1597,290,enrolled
1598,73,enrolled
1598,74,enrolled
1598,69,enrolled
1598,75,enrolled
1598,66,dropped
1598,71,enrolled
1601,33,enrolled
1601,51,enrolled
1601,29,enrolled
1601,53,enrolled
1601,46,enrolled
1601,43,enrolled
1602,333,enrolled
1602,329,enrolled
1602,332,enrolled
1602,328,enrolled
1603,89,enrolled
1603,78,enrolled
1603,86,enrolled
1603,82,enrolled
1604,239,dropped
1604,240,enrolled
1604,237,enrolled
1604,241,enrolled
1604,242,enrolled
1604,234,dropped
1605,296,enrolled
1605,292,dropped
1605,293,enrolled
1605,301,enrolled
1605,297,enrolled
1606,259,dropped
1606,252,enrolled
1606,256,enrolled
1606,255,dropped
1607,154,enrolled
1607,151,enrolled
1607,152,enrolled
1607,157,enrolled
1607,150,enrolled
1609,323,enrolled
1609,317,enrolled
1609,318,enrolled
1609,319,enrolled
1609,322,dropped
1611,312,enrolled
1611,315,enrolled
1611,313,dropped
1611,316,enrolled
1612,199,enrolled
1612,190,dropped
1612,196,enrolled
1612,192,enrolled
1613,179,enrolled
1613,187,enrolled
1613,181,enrolled
1614,44,enrolled
1614,33,enrolled
1614,34,dropped
1614,53,enrolled
1614,30,enrolled
1614,39,enrolled
1615,85,enrolled
1615,90,enrolled
1615,77,enrolled
